"index","Source","Values","MitVwind","MaxVwind","MinVwind","MitNRotor","MaxNRotor","MinNRotor","MitP","MaxP","MinP","GoPos","Hour","Wexp","Minutes","MitQ","MaxQ","MinQ","PavaVwind","PavaTech","PavaForceM","PavaExtern","Pitch","?1","?2","?3","?4","?5","?6","?7","?8"
"2016-04-18 10:40:00.000000","Rep","10.0","4.5","6.7","1.9","6.92","7.89","5.98","163.0","324.0","36.0","-122.0","3509.0","3531355.0","43.0","-21.0","-3.0","-62.0","175.0","175.0","175.0","175.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 10:50:00.000000","Rep","10.0","3.9","7.1","1.6","6.52","7.44","5.5","75.0","248.0","-9.0","-121.0","3509.0","3531368.0","53.0","-16.0","2.0","-43.0","85.0","85.0","85.0","85.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 11:00:00.000000","Rep","10.0","4.5","7.8","1.6","6.82","8.63","5.53","157.0","471.0","1.0","-103.0","3510.0","3531394.0","3.0","-23.0","0.0","-58.0","165.0","165.0","165.0","165.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 11:10:00.000000","Rep","10.0","5.0","8.0","2.7","7.11","8.93","6.01","196.0","515.0","25.0","-111.0","3510.0","3531427.0","13.0","-17.0","-4.0","-43.0","210.0","210.0","210.0","210.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 11:20:00.000000","Rep","10.0","4.5","7.2","2.7","7.04","8.11","6.01","178.0","365.0","20.0","-130.0","3510.0","3531457.0","23.0","-33.0","-14.0","-57.0","191.0","191.0","191.0","191.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 11:30:00.000000","Rep","10.0","4.5","8.1","2.4","7.2","9.04","5.65","159.0","548.0","-3.0","-129.0","3510.0","3531484.0","32.0","-37.0","-8.0","-59.0","172.0","172.0","172.0","172.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 11:40:00.000000","Rep","10.0","3.8","7.5","1.0","6.36","8.4","4.92","67.0","243.0","-19.0","-88.0","3510.0","3531495.0","43.0","-13.0","41.0","-52.0","78.0","78.0","78.0","78.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 11:50:00.000000","Rep","10.0","4.4","5.9","3.1","6.88","7.75","6.3","151.0","287.0","57.0","-119.0","3510.0","3531521.0","53.0","-27.0","-14.0","-56.0","161.0","161.0","161.0","161.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 12:00:00.000000","Rep","10.0","4.3","6.7","2.9","7.0","7.84","6.09","174.0","315.0","35.0","-125.0","3511.0","3531550.0","3.0","-20.0","-3.0","-50.0","186.0","186.0","186.0","186.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 12:10:00.000000","Rep","10.0","4.3","5.3","3.3","8.11","8.91","6.96","216.0","380.0","85.0","-132.0","3511.0","3531586.0","13.0","-23.0","-4.0","-43.0","224.0","224.0","224.0","224.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 12:20:00.000000","Rep","10.0","4.3","6.3","2.5","7.28","8.78","6.16","149.0","308.0","40.0","-120.0","3511.0","3531611.0","23.0","-21.0","-3.0","-44.0","158.0","158.0","158.0","158.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 12:30:00.000000","Rep","10.0","4.1","6.7","2.1","7.16","8.73","5.94","135.0","301.0","35.0","-114.0","3511.0","3531634.0","32.0","-19.0","-8.0","-38.0","147.0","147.0","147.0","147.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 12:40:00.000000","Rep","10.0","4.4","6.6","2.3","6.92","7.5","6.12","160.0","257.0","55.0","-126.0","3511.0","3531661.0","42.0","-22.0","-7.0","-36.0","170.0","170.0","170.0","170.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 12:50:00.000000","Rep","10.0","4.3","6.8","2.3","7.06","7.81","5.91","131.0","288.0","12.0","-124.0","3511.0","3531683.0","53.0","-19.0","2.0","-46.0","145.0","145.0","145.0","145.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 13:00:00.000000","Rep","10.0","4.9","6.9","2.5","7.84","8.71","6.9","224.0","488.0","61.0","-116.0","3512.0","3531721.0","3.0","-24.0","-3.0","-52.0","234.0","234.0","234.0","234.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 13:10:00.000000","Rep","10.0","4.5","6.6","2.7","7.7","9.05","6.13","189.0","356.0","38.0","-116.0","3512.0","3531752.0","13.0","-22.0","2.0","-56.0","199.0","199.0","199.0","199.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 13:20:00.000000","Rep","10.0","5.0","8.6","2.9","7.47","8.6","6.59","249.0","450.0","108.0","-89.0","3512.0","3531794.0","23.0","-21.0","-5.0","-49.0","259.0","259.0","259.0","259.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 13:30:00.000000","Rep","10.0","5.9","10.0","3.1","7.93","10.56","6.35","332.0","887.0","76.0","-106.0","3512.0","3531850.0","32.0","-18.0","2.0","-40.0","356.0","356.0","356.0","356.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 13:40:00.000000","Rep","10.0","4.6","7.7","2.2","7.31","10.39","5.57","217.0","817.0","0.0","-103.0","3512.0","3531886.0","43.0","-16.0","14.0","-44.0","230.0","230.0","230.0","230.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 13:50:00.000000","Rep","10.0","4.3","8.1","2.3","6.9","9.18","5.65","168.0","579.0","15.0","-117.0","3512.0","3531914.0","53.0","-12.0","1.0","-39.0","183.0","183.0","183.0","183.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 14:00:00.000000","Rep","10.0","4.6","7.1","2.4","7.12","8.56","5.85","196.0","455.0","24.0","-113.0","3513.0","3531947.0","3.0","-25.0","-6.0","-76.0","207.0","207.0","207.0","207.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 14:10:00.000000","Rep","10.0","5.5","8.1","3.0","7.65","9.67","6.29","284.0","680.0","67.0","-120.0","3513.0","3531995.0","12.0","-24.0","-4.0","-43.0","298.0","298.0","298.0","298.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 14:20:00.000000","Rep","10.0","5.2","7.6","3.4","8.05","9.51","6.75","357.0","646.0","128.0","-119.0","3513.0","3532055.0","23.0","-24.0","-14.0","-40.0","360.0","360.0","360.0","360.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 14:30:00.000000","Rep","10.0","4.8","7.3","2.9","7.45","9.0","6.57","247.0","551.0","106.0","-107.0","3513.0","3532096.0","33.0","-16.0","-4.0","-34.0","268.0","268.0","268.0","268.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 14:40:00.000000","Rep","10.0","4.6","6.4","2.7","7.1","8.28","6.4","179.0","340.0","26.0","-104.0","3513.0","3532126.0","43.0","-16.0","0.0","-43.0","191.0","191.0","191.0","191.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 14:50:00.000000","Rep","10.0","3.8","5.8","2.9","6.48","6.99","6.01","97.0","172.0","23.0","-107.0","3513.0","3532143.0","53.0","-17.0","-2.0","-51.0","107.0","107.0","107.0","107.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 15:00:00.000000","Rep","10.0","3.6","5.1","1.9","6.27","7.14","5.52","74.0","197.0","-3.0","-89.0","3514.0","3532155.0","2.0","-21.0","0.0","-43.0","83.0","83.0","83.0","83.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 15:10:00.000000","Rep","10.0","5.1","7.4","2.9","8.52","9.28","6.37","287.0","402.0","62.0","-112.0","3514.0","3532204.0","13.0","-22.0","0.0","-46.0","293.0","293.0","293.0","293.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 15:20:00.000000","Rep","10.0","4.9","6.4","2.8","7.47","8.36","6.49","252.0","414.0","91.0","-116.0","3514.0","3532246.0","23.0","-23.0","-4.0","-42.0","266.0","266.0","266.0","266.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 15:30:00.000000","Rep","10.0","4.3","7.3","2.4","6.84","7.52","6.32","145.0","254.0","53.0","-110.0","3514.0","3532270.0","32.0","-9.0","0.0","-27.0","155.0","155.0","155.0","155.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 15:40:00.000000","Rep","10.0","4.6","7.1","2.4","7.25","8.25","6.49","169.0","379.0","38.0","-103.0","3514.0","3532298.0","42.0","-17.0","0.0","-48.0","181.0","181.0","181.0","181.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 15:50:00.000000","Rep","10.0","5.2","7.9","3.4","8.45","9.35","7.16","320.0","607.0","162.0","-116.0","3514.0","3532352.0","53.0","-29.0","-9.0","-50.0","333.0","333.0","333.0","333.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 16:00:00.000000","Rep","10.0","5.3","7.6","3.5","7.7","8.54","6.87","287.0","453.0","133.0","-115.0","3515.0","3532400.0","3.0","-27.0","-5.0","-55.0","298.0","298.0","298.0","298.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 16:10:00.000000","Rep","10.0","5.6","7.6","3.6","8.28","9.81","7.27","400.0","712.0","208.0","-119.0","3515.0","3532467.0","12.0","-36.0","-22.0","-56.0","410.0","410.0","410.0","410.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 16:20:00.000000","Rep","10.0","5.6","7.1","4.2","8.44","8.93","7.92","429.0","527.0","327.0","-121.0","3515.0","3532539.0","23.0","-26.0","-20.0","-36.0","442.0","442.0","442.0","442.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 16:30:00.000000","Rep","10.0","4.9","6.0","3.9","7.8","8.32","7.23","307.0","405.0","200.0","-121.0","3515.0","3532591.0","32.0","-22.0","-14.0","-33.0","322.0","322.0","322.0","322.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 16:40:00.000000","Rep","10.0","4.1","5.7","2.4","6.92","7.35","6.43","160.0","227.0","88.0","-117.0","3515.0","3532617.0","43.0","-21.0","-14.0","-32.0","172.0","172.0","172.0","172.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 16:50:00.000000","Rep","10.0","3.7","4.8","2.8","6.72","7.47","6.19","84.0","115.0","16.0","-118.0","3515.0","3532632.0","53.0","-21.0","0.0","-31.0","94.0","94.0","94.0","94.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 17:00:00.000000","Rep","10.0","3.5","4.5","2.8","6.91","7.66","6.09","82.0","183.0","51.0","-125.0","3516.0","3532646.0","3.0","-24.0","-18.0","-56.0","90.0","90.0","90.0","90.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 17:10:00.000000","Rep","10.0","3.1","3.9","2.6","6.24","6.53","5.95","68.0","101.0","37.0","-125.0","3516.0","3532657.0","13.0","-25.0","-14.0","-33.0","75.0","75.0","75.0","75.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 17:20:00.000000","Rep","10.0","3.1","4.1","2.3","5.98","6.29","5.76","41.0","68.0","11.0","-118.0","3516.0","3532664.0","23.0","-17.0","-9.0","-30.0","49.0","49.0","49.0","49.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 17:30:00.000000","Rep","10.0","3.2","4.3","2.0","6.1","6.45","5.74","53.0","88.0","13.0","-115.0","3516.0","3532673.0","32.0","-19.0","-2.0","-31.0","61.0","61.0","61.0","61.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 17:40:00.000000","Rep","10.0","3.0","4.3","2.1","5.83","6.13","5.61","29.0","55.0","13.0","-110.0","3516.0","3532678.0","42.0","-19.0","-14.0","-28.0","38.0","38.0","38.0","38.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 17:50:00.000000","Rep","10.0","2.6","3.7","1.9","5.58","5.9","5.36","14.0","37.0","-8.0","-114.0","3516.0","3532681.0","52.0","-13.0","-1.0","-27.0","21.0","21.0","21.0","21.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 18:00:00.000000","Rep","10.0","2.6","3.3","1.9","5.65","6.04","5.26","22.0","49.0","-13.0","-110.0","3517.0","3532685.0","2.0","-20.0","-8.0","-33.0","28.0","28.0","28.0","28.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 18:10:00.000000","Rep","10.0","3.0","3.5","2.4","6.07","6.18","5.97","51.0","61.0","42.0","-110.0","3517.0","3532694.0","12.0","-28.0","-18.0","-33.0","57.0","57.0","57.0","57.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 18:20:00.000000","Rep","10.0","3.0","4.0","2.0","6.04","6.24","5.5","48.0","67.0","9.0","-110.0","3517.0","3532702.0","22.0","-28.0","-13.0","-34.0","55.0","55.0","55.0","55.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","300.0","65535.0"
"2016-04-18 18:30:00.000000","Rep","10.0","3.0","3.5","2.5","6.05","6.11","6.01","48.0","54.0","44.0","-110.0","3517.0","3532710.0","32.0","-26.0","-23.0","-29.0","55.0","55.0","55.0","55.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","218.0","65535.0"
"2016-04-18 18:40:00.000000","Rep","10.0","2.9","3.4","2.5","5.99","6.06","5.95","41.0","50.0","20.0","-111.0","3517.0","3532717.0","42.0","-24.0","-18.0","-30.0","49.0","49.0","49.0","49.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 18:50:00.000000","Rep","10.0","3.0","3.6","2.2","5.95","6.09","5.77","38.0","52.0","13.0","-122.0","3517.0","3532724.0","53.0","-21.0","-16.0","-32.0","47.0","47.0","47.0","47.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 19:00:00.000000","Rep","10.0","2.9","3.6","2.3","5.97","6.29","5.78","41.0","71.0","25.0","-129.0","3518.0","3532731.0","2.0","-21.0","-16.0","-32.0","49.0","49.0","49.0","49.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 19:10:00.000000","Rep","10.0","3.1","3.8","2.3","6.15","6.33","6.02","58.0","76.0","45.0","-129.0","3518.0","3532741.0","12.0","-23.0","-19.0","-29.0","65.0","65.0","65.0","65.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 19:20:00.000000","Rep","10.0","2.8","3.4","2.3","5.91","6.14","5.71","37.0","57.0","5.0","-129.0","3518.0","3532747.0","22.0","-20.0","-16.0","-26.0","44.0","44.0","44.0","44.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 19:30:00.000000","Rep","10.0","2.9","3.4","2.3","6.04","6.24","5.73","48.0","67.0","22.0","-133.0","3518.0","3532755.0","32.0","-23.0","-18.0","-29.0","55.0","55.0","55.0","55.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 19:40:00.000000","Rep","10.0","3.2","3.9","2.6","6.37","6.48","6.09","81.0","96.0","30.0","-128.0","3518.0","3532769.0","42.0","-24.0","-21.0","-30.0","88.0","88.0","88.0","88.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 19:50:00.000000","Rep","10.0","3.4","3.9","2.9","6.45","6.57","6.37","92.0","110.0","60.0","-126.0","3518.0","3532785.0","52.0","-24.0","-20.0","-31.0","99.0","99.0","99.0","99.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 20:00:00.000000","Rep","10.0","3.6","4.0","2.9","6.57","6.7","6.43","110.0","133.0","85.0","-126.0","3519.0","3532803.0","2.0","-24.0","-21.0","-29.0","117.0","117.0","117.0","117.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 20:10:00.000000","Rep","10.0","3.4","4.0","2.6","6.38","6.51","6.15","83.0","102.0","58.0","-127.0","3519.0","3532817.0","12.0","-24.0","-17.0","-31.0","90.0","90.0","90.0","90.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 20:20:00.000000","Rep","10.0","3.6","4.3","2.6","6.67","6.99","6.24","125.0","174.0","68.0","-127.0","3519.0","3532838.0","22.0","-26.0","-18.0","-33.0","132.0","132.0","132.0","132.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 20:30:00.000000","Rep","10.0","4.1","4.8","3.4","6.99","7.29","6.71","173.0","224.0","121.0","-122.0","3519.0","3532868.0","32.0","-26.0","-19.0","-37.0","181.0","181.0","181.0","181.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 20:40:00.000000","Rep","10.0","4.5","5.0","4.0","7.4","7.53","7.28","241.0","267.0","214.0","-120.0","3519.0","3532908.0","42.0","-30.0","-26.0","-39.0","248.0","248.0","248.0","248.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 20:50:00.000000","Rep","10.0","5.2","6.3","3.7","8.08","8.54","7.43","365.0","453.0","244.0","-119.0","3519.0","3532969.0","53.0","-30.0","-22.0","-38.0","371.0","371.0","371.0","371.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 21:00:00.000000","Rep","10.0","6.2","7.4","5.3","9.16","9.81","8.38","580.0","714.0","420.0","-118.0","3520.0","3533066.0","3.0","-28.0","-23.0","-38.0","584.0","584.0","584.0","584.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 21:10:00.000000","Rep","10.0","6.5","8.1","4.3","9.38","9.95","8.39","626.0","754.0","420.0","-114.0","3520.0","3533171.0","12.0","-19.0","-3.0","-34.0","639.0","639.0","639.0","639.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 21:20:00.000000","Rep","10.0","5.9","8.8","3.7","8.43","9.12","7.54","430.0","572.0","245.0","-108.0","3520.0","3533242.0","22.0","-15.0","-7.0","-22.0","442.0","442.0","442.0","442.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 21:30:00.000000","Rep","10.0","7.2","9.0","4.4","9.47","10.5","8.59","645.0","887.0","465.0","-111.0","3520.0","3533350.0","33.0","-20.0","-14.0","-31.0","653.0","653.0","653.0","653.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 21:40:00.000000","Rep","10.0","6.6","9.7","4.0","8.93","10.29","8.14","532.0","833.0","362.0","-110.0","3520.0","3533439.0","43.0","-15.0","-9.0","-29.0","543.0","543.0","543.0","543.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 21:50:00.000000","Rep","10.0","6.1","9.9","4.1","9.35","10.57","8.25","556.0","885.0","356.0","-105.0","3520.0","3533532.0","53.0","-16.0","-7.0","-25.0","572.0","572.0","572.0","572.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 22:00:00.000000","Rep","10.0","6.0","8.6","3.8","9.39","10.42","8.73","617.0","850.0","490.0","-93.0","3521.0","3533635.0","3.0","-10.0","-6.0","-24.0","628.0","628.0","628.0","628.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 22:10:00.000000","Rep","10.0","7.0","8.9","4.1","10.22","11.1","9.12","820.0","1060.0","570.0","-90.0","3521.0","3533772.0","13.0","-15.0","-6.0","-23.0","815.0","815.0","815.0","815.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 22:20:00.000000","Rep","10.0","7.1","8.1","6.5","11.09","11.46","10.7","1057.0","1172.0","947.0","-85.0","3521.0","3533949.0","23.0","-10.0","-1.0","-21.0","1052.0","1052.0","1052.0","1052.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 22:30:00.000000","Rep","10.0","6.6","8.1","4.8","10.24","11.34","9.24","828.0","1131.0","590.0","-76.0","3521.0","3534086.0","33.0","-7.0","0.0","-16.0","841.0","841.0","841.0","841.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 22:40:00.000000","Rep","10.0","6.1","7.3","5.1","8.91","9.54","8.35","527.0","658.0","409.0","-72.0","3521.0","3534174.0","43.0","-14.0","-5.0","-24.0","541.0","541.0","541.0","541.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 22:50:00.000000","Rep","10.0","6.2","7.4","3.0","8.97","10.05","8.23","539.0","773.0","389.0","-84.0","3521.0","3534264.0","53.0","-20.0","-11.0","-29.0","548.0","548.0","548.0","548.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 23:00:00.000000","Rep","10.0","6.0","8.2","4.6","8.79","10.05","8.04","504.0","776.0","347.0","-85.0","3522.0","3534348.0","3.0","-17.0","-9.0","-28.0","520.0","520.0","520.0","520.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 23:10:00.000000","Rep","10.0","5.4","6.6","4.6","8.39","8.76","8.02","423.0","498.0","346.0","-76.0","3522.0","3534419.0","13.0","-19.0","-14.0","-27.0","435.0","435.0","435.0","435.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 23:20:00.000000","Rep","10.0","5.1","5.7","4.1","7.58","8.03","7.11","269.0","352.0","177.0","-75.0","3522.0","3534464.0","23.0","-22.0","-14.0","-30.0","281.0","281.0","281.0","281.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 23:30:00.000000","Rep","10.0","5.0","5.7","4.2","7.36","7.71","7.13","229.0","295.0","181.0","-87.0","3522.0","3534503.0","33.0","-24.0","-21.0","-34.0","240.0","240.0","240.0","240.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 23:40:00.000000","Rep","10.0","5.6","6.8","4.3","8.07","8.83","7.44","362.0","510.0","237.0","-98.0","3522.0","3534564.0","43.0","-27.0","-21.0","-37.0","369.0","369.0","369.0","369.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-18 23:50:00.000000","Rep","10.0","6.2","7.6","5.1","8.8","9.6","8.16","506.0","673.0","363.0","-104.0","3522.0","3534648.0","53.0","-24.0","-16.0","-34.0","516.0","516.0","516.0","516.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 00:00:00.000000","Rep","10.0","6.5","7.9","5.0","8.94","9.66","8.11","533.0","685.0","364.0","-111.0","3523.0","3534737.0","3.0","-22.0","-16.0","-34.0","545.0","545.0","545.0","545.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 00:10:00.000000","Rep","10.0","6.4","7.5","5.3","9.05","9.43","8.67","555.0","634.0","475.0","-117.0","3523.0","3534830.0","13.0","-23.0","-21.0","-27.0","564.0","564.0","564.0","564.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 00:20:00.000000","Rep","10.0","6.9","7.7","5.9","10.03","10.51","9.36","770.0","889.0","613.0","-118.0","3523.0","3534958.0","23.0","-24.0","-19.0","-34.0","772.0","772.0","772.0","772.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 00:30:00.000000","Rep","10.0","7.2","8.4","6.2","10.23","10.59","9.66","817.0","914.0","677.0","-120.0","3523.0","3535095.0","33.0","-19.0","-9.0","-27.0","823.0","823.0","823.0","823.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 00:40:00.000000","Rep","10.0","7.5","8.7","6.0","10.84","11.67","9.78","990.0","1245.0","701.0","-122.0","3523.0","3535260.0","43.0","-16.0","-10.0","-26.0","983.0","983.0","983.0","983.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 00:50:00.000000","Rep","10.0","7.6","9.5","4.6","11.1","11.84","10.01","1066.0","1312.0","766.0","-124.0","3523.0","3535438.0","53.0","-10.0","0.0","-21.0","1070.0","1070.0","1070.0","1070.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 01:00:00.000000","Rep","10.0","7.2","8.9","5.0","10.92","11.74","9.78","1012.0","1269.0","705.0","-125.0","3524.0","3535607.0","3.0","-7.0","1.0","-16.0","1004.0","1004.0","1004.0","1004.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 01:10:00.000000","Rep","10.0","7.7","9.3","6.2","11.82","12.42","11.3","1309.0","1525.0","1126.0","-125.0","3524.0","3535825.0","13.0","-7.0","-1.0","-18.0","1293.0","1293.0","1293.0","1293.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 01:20:00.000000","Rep","10.0","8.0","9.8","5.9","12.03","13.23","10.9","1393.0","1920.0","995.0","-122.0","3524.0","3536058.0","23.0","-29.0","1.0","-193.0","1382.0","1382.0","1382.0","1382.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
"2016-04-19 01:30:00.000000","Rep","10.0","8.1","9.3","5.8","12.15","12.92","11.18","1431.0","1740.0","1079.0","-122.0","3524.0","3536297.0","33.0","-9.0","2.0","-92.0","1415.0","1415.0","1415.0","1415.0","1.0","65.535","65.535","65.535","6553.5","6553.5","6553.5","0.0","65535.0"
